"latitude","longitude","name","country","refcode"
"49.9720","1.9449","Airaines","FR","WRI1024338"
"49.0948","-0.1460","Airan","FR","WRI1024699"
"43.6991","-0.2643","Aire-sur-l'Adour","FR","WRI1025227"
"43.5361","5.3984","Aix-en-Provence","FR","WRI1024988"
"43.5361","5.3984","Aix-en-Provence","FR","WRI1024662"
"46.7385","-1.6268","Aizenay","FR","WRI1025506"
"41.9349","8.7013","Ajaccio","FR","WRI1025231"
"44.8674","3.1442","Albaret-le-Comtal","FR","WRI1024376"
"44.4614","1.2406","Albas","FR","WRI1025341"
"43.9257","2.1475","Albi","FR","WRI1024790"
"44.0818","1.4485","Albias","FR","WRI1025181"
"47.6396","-2.1774","Allaire","FR","WRI1024682"
"45.2312","2.9535","Allanche","FR","WRI1024004"
"49.4624","3.4535","Allemant","FR","WRI1025560"
"46.1120","5.4220","Allement","FR","WRI1026697"
"45.1704","6.0178","Allemond","FR","WRI1024888"
"49.9596","1.8856","Allery","FR","WRI1024949"
"48.6071","4.1483","Allibaudières","FR","WRI1023962"
"49.5112","5.5684","Allondrelle-la-Malmaison","FR","WRI1024436"
"47.9450","0.1510","Allones 1","FR","WKS0069059"
"48.3407","1.6760","Allonnes","FR","WRI1023946"
"48.2290","1.3648","Alluyes","FR","WRI1024260"
"45.1733","3.3009","Ally","FR","WRI1023971"
"44.1254","4.0888","Alès","FR","WRI1025057"
"42.1061","9.4960","Aléria","FR","WRI1025040"
"48.5156","5.6050","Amanty","FR","WRI1024201"
"49.1599","6.0462","Amanvillers","FR","WRI1025738"
"44.9438","-0.5008","Ambarès-et-Lagrave","FR","WRI1025710"
"47.5576","-2.5395","Ambon","FR","WRI1024484"
"48.3139","5.0106","Ambonville","FR","WRI1024520"
"50.4662","2.1709","Ambricourt","FR","WRI1025017"
"48.4228","-0.6245","Ambrières-les-Vallées","FR","WRI1025492"
"48.8406","6.4881","Amelécourt","FR","WRI1024304"
"49.9003","2.2907","Amiens","FR","WRI1025116"
"47.3811","-1.0942","Anetz","FR","WRI1025740"
"47.4766","-0.5561","Angers","FR","WRI1025673"
"43.4912","-1.5157","Anglet","FR","WRI1025154"
"45.6476","0.1450","Angoulême","FR","WRI1025736"
"47.0767","4.0922","Anost","FR","WRI1025313"
"49.2733","5.8648","Anoux","FR","WRI1024466"
"49.5670","2.3874","Ansauvillers","FR","WRI1024395"
"16.4653","-61.4621","Anse-Bertrand","FR","WRI1025102"
"43.5876","7.1054","Antibes","FR","WRI1024408"
"47.0785","-0.1322","Antoigné","FR","WRI1024711"
"42.0034","8.7342","Appietto","FR","WRI1024933"
"45.3780","5.4850","Apprieu","FR","WKS0069114"
"46.7576","-1.7490","Apremont","FR","WRI1025548"
"42.7845","0.1782","Aragnouet","FR","WRI1024461"
"42.9795","-0.2738","Arbéost","FR","WRI1025289"
"44.4548","1.5482","Arcambal","FR","WRI1025185"
"47.2160","4.4614","Arconcey","FR","WRI1024253"
"44.5450","4.3690","Ardeche ULM","FR","WKS0069136"
"46.4813","-0.5550","Ardin","FR","WRI1024622"
"49.7414","1.2723","Ardouval","FR","WRI1024327"
"43.0403","-0.7361","Arette","FR","WRI1025588"
"43.4241","2.1895","Arfons","FR","WRI1024032"
"49.1984","6.2102","Argancy","FR","WRI1024998"
"45.1040","1.9540","Argentat","FR","WRI1026718"
"48.9518","2.2406","Argenteuil","FR","WRI1024458"
"44.7830","6.5480","Argentiere-La Bessee","FR","WRI1026703"
"45.4894","6.3328","Argentine","FR","WRI1024814"
"43.5468","4.6617","Arles","FR","WRI1024606"
"42.8744","0.6955","Arlos","FR","WRI1024887"
"44.8759","2.4647","Arpajon-sur-Cère","FR","WRI1024971"
"44.8759","2.4647","Arpajon-sur-Cère","FR","WRI1024413"
"50.7409","2.3196","Arques","FR","WRI1024626"
"45.1433","4.8038","Arras-sur-Rhône","FR","WRI1024989"
"42.9143","0.3356","Arreau","FR","WRI1024447"
"44.9837","-0.7447","Arsac","FR","WRI1023947"
"45.8699","5.6901","Artemare","FR","WRI1024954"
"49.7615","3.1974","Artemps","FR","WRI1024478"
"42.8870","-0.4110","Artouste","FR","WRI1026741"
"43.1005","-0.4746","Arudy","FR","WRI1025651"
"45.4095","6.1709","Arvillard","FR","WRI1024651"
"43.9786","2.4342","Assac","FR","WRI1024060"
"49.9828","1.2870","Assigny","FR","WRI1024328"
"43.0303","-0.3973","Aste-Béon","FR","WRI1025671"
"43.2936","5.5633","Aubagne","FR","WRI1025163"
"45.0792","1.1985","Aubas","FR","WRI1025665"
"44.6103","4.3957","Aubenas","FR","WRI1025513"
"48.9629","1.8494","Aubergenville","FR","WRI1024438"
"48.9140","-0.2155","Aubigny","FR","WRI1024443"
"45.9509","2.1665","Aubusson","FR","WRI1025428"
"43.6533","0.5751","Auch","FR","WRI1025723"
"49.2046","-0.6043","Audrieu","FR","WRI1024581"
"43.5319","3.6133","Aumelas","FR","WRI1023957"
"44.7238","3.2818","Aumont-Aubrac","FR","WRI1025436"
"44.1381","5.3972","Aurel","FR","WRI1025505"
"44.1440","2.5959","Auriac-Lagast","FR","WRI1025433"
"43.6121","6.9118","Auribeau-sur-Siagne","FR","WRI1025182"
"44.9245","2.4418","Aurillac","FR","WRI1024955"
"45.8219","0.2157","Aussac-Vadalle","FR","WRI1024700"
"43.4947","2.3555","Aussillon","FR","WRI1025494"
"43.3594","1.4775","Auterive","FR","WRI1025217"
"49.7049","3.7939","Autremencourt","FR","WRI1024139"
"42.7019","1.4432","Auzat","FR","WRI1025083"
"45.3650","2.6460","Auzerette","FR","WRI1026692"
"46.1337","0.6473","Availles-Limouzine","FR","WRI1025552"
"48.4324","3.5599","Avant-lès-Marcilly","FR","WRI1024491"
"49.4730","1.6756","Avesnes-en-Bray","FR","WRI1024329"
"43.9353","4.8413","Avignon","FR","WRI1024372"
"43.3771","1.7729","Avignonet-Lauragais","FR","WRI1024184"
"43.3771","1.7729","Avignonet-Lauragais","FR","WRI1024930"
"47.1827","0.4597","Avon-les-Roches","FR","WRI1024430"
"45.1776","6.7466","Avrieux","FR","WRI1024378"
"43.7488","3.1047","Avène","FR","WRI1025541"
"44.0922","2.7661","Ayssènes","FR","WRI1024237"
"44.6760","4.7870","BAIX LOGIS NEUF 1","FR","WRI1002690"
"45.6450","6.4450","BATHIE","FR","WRI1002691"
"44.8240","4.8110","BEAUCHASTEL","FR","WRI1002692"
"47.5103","2.8750","BELLEVILLE","FR","WRI1002693"
"45.2560","-0.6932","BLAYAIS","FR","WRI1002694"
"48.8681","6.0849","BLENOD 5","FR","WRI1002695"
"45.4130","2.4978","BORT","FR","WRI1002696"
"50.2987","3.3156","BOUCHAIN 7","FR","WRI1002697"
"45.0110","4.8390","BOURG les VALENCE","FR","WRI1002698"
"48.3567","-3.8706","BRENNILIS","FR","WRI1002699"
"44.7680","2.6840","BROMMAT","FR","WRI1002700"
"45.7973","5.2706","BUGEY","FR","WRI1002701"
"46.5326","1.6014","Badecon-le-Pin","FR","WRI1024709"
"42.9745","0.1329","Bagnères-de-Bigorre","FR","WRI1025251"
"16.2516","-61.5922","Baie-Mahault","FR","WRI1024102"
"43.5244","-0.8463","Baigts-de-Béarn","FR","WRI1024738"
"49.3852","2.2310","Bailleul-sur-Thérain","FR","WRI1025172"
"48.2525","-0.3570","Bais","FR","WRI1025212"
"47.7486","5.2494","Baissey","FR","WRI1024282"
"48.1781","-1.1828","Balazé","FR","WRI1024457"
"49.1011","6.5970","Bambiderstroff","FR","WRI1024305"
"43.1001","-1.3716","Banca","FR","WRI1025034"
"44.0030","7.1370","Bancairon","FR","WRI1026721"
"45.3429","1.8153","Bar","FR","WRI1024702"
"48.2340","4.7152","Bar-sur-Aube","FR","WRI1025442"
"44.1588","0.2447","Barbaste","FR","WRI1024188"
"49.5251","4.3157","Barby","FR","WRI1024488"
"45.4357","5.9806","Barraux","FR","WRI1025616"
"43.7433","2.8156","Barre","FR","WRI1024097"
"16.0004","-61.7288","Basse-Terre","FR","WRI1025562"
"44.9090","-0.5240","Bassens","FR","WKS0070467"
"48.8343","4.6931","Bassu","FR","WRI1024364"
"41.9357","8.8369","Bastelicaccia","FR","WRI1024965"
"49.1765","5.9696","Batilly","FR","WRI1024452"
"48.5653","5.4588","Baudignécourt","FR","WRI1024290"
"49.3086","-1.6244","Baudreville","FR","WRI1024389"
"43.4923","-1.4662","Bayonne","FR","WRI1025053"
"48.1625","2.0514","Bazoches-les-Gallerandes","FR","WRI1024272"
"43.7797","4.5938","Beaucaire","FR","WRI1024385"
"43.7797","4.5938","Beaucaire","FR","WRI1025100"
"42.9519","0.0232","Beaucens","FR","WRI1025103"
"50.0186","1.5241","Beauchamps","FR","WRI1024121"
"50.2293","3.5855","Beaudignies","FR","WRI1024722"
"46.8189","-1.5247","Beaufou","FR","WRI1024354"
"43.7350","5.7530","Beaumont","FR","WRI1026713"
"43.8772","1.0102","Beaumont-de-Lomagne","FR","WRI1025202"
"49.9967","3.3295","Beaurevoir","FR","WRI1024080"
"45.2123","4.8400","Beausemblant","FR","WRI1024258"
"48.9673","5.2126","Beausite","FR","WRI1024291"
"50.1082","2.3287","Beauval","FR","WRI1024759"
"48.3004","1.6548","Beauvilliers","FR","WRI1024383"
"45.1210","5.3190","Beauvoir","FR","WRI1026705"
"46.0975","1.0383","Bellac","FR","WKS0063626"
"43.7515","4.4959","Bellegarde","FR","WRI1024789"
"43.4573","0.4372","Belloc-Saint-Clamens","FR","WRI1025755"
"44.1020","4.3740","Belvesol 4+5","FR","WKS0069117"
"44.0908","4.3556","Belvézet","FR","WRI1024047"
"43.0775","1.6098","Benagues","FR","WRI1025168"
"46.3692","-0.6137","Benet","FR","WRI1025255"
"46.3692","-0.6137","Benet","FR","WRI1024033"
"46.3692","-0.6137","Benet","FR","WRI1025470"
"49.5287","-1.7763","Benoîtville","FR","WRI1025159"
"43.4720","0.3999","Berdoues","FR","WRI1025393"
"44.8542","0.4864","Bergerac","FR","WRI1025490"
"46.0663","-0.6259","Bernay-Saint-Martin","FR","WRI1024249"
"48.1367","4.5125","Bertignolles","FR","WRI1024820"
"47.2551","6.0193","Besançon","FR","WRI1025388"
"43.3574","3.4159","Bessan","FR","WRI1024686"
"43.3110","6.1550","Besse-sur-Issole","FR","WKS0064265"
"43.8850","1.2890","Bessens","FR","WKS0069354"
"43.0723","1.8467","Besset","FR","WRI1025104"
"43.7970","1.5859","Bessières","FR","WRI1024946"
"42.7854","2.1372","Bessède-de-Sault","FR","WRI1024190"
"44.2902","4.1067","Bessèges","FR","WRI1025351"
"49.4359","5.6758","Beuveille","FR","WRI1024716"
"49.6388","2.7757","Beuvraignes","FR","WRI1024540"
"48.0717","-4.5071","Beuzec-Cap-Sizun","FR","WRI1025443"
"45.1312","1.7293","Beynat","FR","WRI1025343"
"42.9554","0.3380","Beyrède-Jumet","FR","WRI1024567"
"48.1029","5.2862","Biesles","FR","WRI1024283"
"47.8773","-2.7592","Bignan","FR","WRI1025186"
"44.1920","-0.9250","Bilot","FR","WKS0064838"
"50.5409","1.9089","Bimont","FR","WRI1025791"
"47.9065","1.4655","Binas","FR","WRI1024363"
"44.9234","-0.6130","Blanquefort","FR","WRI1024799"
"50.6900","2.4088","Blaringhem","FR","WRI1025088"
"44.0371","5.2444","Blauvac","FR","WRI1025146"
"45.0624","3.9716","Blavozy","FR","WRI1025007"
"47.4480","4.7403","Bligny-le-Sec","FR","WRI1024703"
"43.7707","4.2302","Boissières","FR","WRI1024481"
"48.3314","1.7002","Boisville-la-Saint-Père","FR","WRI1024585"
"44.2880","4.7523","Bollène","FR","WRI1024760"
"44.2880","4.7523","Bollène","FR","WRI1024672"
"41.4355","9.1857","Bonifacio","FR","WRI1024909"
"43.1723","1.5878","Bonnac","FR","WRI1024697"
"46.3230","1.9137","Bonnat","FR","WRI1024864"
"48.4713","-1.7617","Bonnemain","FR","WRI1025260"
"48.5335","5.4100","Bonnet","FR","WRI1024008"
"46.6795","0.5662","Bonneuil-Matours","FR","WRI1025638"
"46.6795","0.5662","Bonneuil-Matours","FR","WRI1025720"
"49.6805","2.2435","Bonneuil-les-Eaux","FR","WRI1024310"
"46.2948","6.6664","Bonnevaux","FR","WRI1025193"
"50.2370","2.2685","Bonnières","FR","WRI1024062"
"49.5854","2.3517","Bonvillers","FR","WRI1024396"
"43.8928","-0.9925","Boos","FR","WRI1024653"
"44.8579","-0.5736","Bordeaux","FR","WRI1025564"
"44.8579","-0.5736","Bordeaux","FR","WRI1024140"
"42.5741","9.4575","Borgo","FR","WRI1025174"
"50.2909","2.2368","Boubers-sur-Canche","FR","WRI1024665"
"49.8646","2.0463","Bougainville","FR","WRI1024031"
"49.9602","1.6297","Bouillancourt-en-Séry","FR","WRI1024624"
"16.1272","-61.7690","Bouillante","FR","WRI1024960"
"43.8019","4.4349","Bouillargues","FR","WRI1025124"
"46.9811","-2.0045","Bouin","FR","WRI1024066"
"49.1803","6.5191","Boulay-Moselle","FR","WRI1023974"
"43.7956","1.4181","Bouloc","FR","WRI1024456"
"44.4120","-1.0330","Bouluc de Fabre","FR","WKS0069181"
"48.4661","-3.1996","Bourbriac","FR","WRI1024498"
"46.7304","5.9553","Bourg-de-Sirod","FR","WRI1024890"
"49.4027","3.6594","Bourg-et-Comin","FR","WRI1025162"
"47.9887","-1.6222","Bourgbarré","FR","WRI1025128"
"47.0747","2.4049","Bourges","FR","WRI1025399"
"47.3087","-0.8592","Bourgneuf-en-Mauges","FR","WRI1025037"
"47.0379","-1.9261","Bourgneuf-en-Retz","FR","WRI1024268"
"45.6027","5.2738","Bourgoin-Jallieu","FR","WRI1024136"
"47.5647","6.9062","Bourogne","FR","WRI1024628"
"50.6125","1.9343","Bourthes","FR","WRI1024043"
"49.1450","6.9463","Bousbach","FR","WRI1024720"
"44.2959","2.3771","Boussac","FR","WRI1025596"
"43.5017","2.4292","Bout-du-Pont-de-Larn","FR","WRI1025338"
"49.6384","1.7525","Boutavent","FR","WRI1025187"
"44.9354","5.3043","Bouvante","FR","WRI1024557"
"49.8414","2.3826","Boves","FR","WRI1025308"
"48.6371","5.5094","Bovée-sur-Barboure","FR","WRI1024292"
"45.4623","6.6510","Bozel","FR","WRI1024568"
"44.4676","2.7086","Bozouls","FR","WRI1025072"
"44.1702","0.6463","Boé","FR","WRI1024876"
"45.0480","-0.9430","Brach","FR","WKS0069119"
"49.8161","0.9491","Brachy","FR","WRI1024330"
"50.2242","1.9579","Brailly-Cornehotte","FR","WRI1024403"
"46.6850","2.6410","Braize 1","FR","WKS0069120"
"46.6770","2.6290","Braize 2","FR","WKS0069121"
"43.2512","2.1107","Bram","FR","WRI1025160"
"-21.0230","55.6196","Bras-Panon","FR","WRI1025360"
"43.6120","2.5118","Brassac","FR","WRI1024999"
"44.9113","-0.9231","Brassemonte","FR","WKS0069051"
"45.6540","5.6050","Bregnier-Cordon","FR","WRI1026732"
"46.6118","-1.8116","Brem-sur-Mer","FR","WRI1024987"
"45.7250","5.6980","Brens-Virigin","FR","WRI1026744"
"43.9543","1.3163","Bressols","FR","WRI1025534"
"46.8545","-0.4796","Bressuire","FR","WRI1024126"
"46.8545","-0.4796","Bressuire","FR","WRI1025508"
"49.6340","2.2921","Breteuil","FR","WRI1024311"
"48.0857","5.6091","Breuvannes-en-Bassigny","FR","WRI1025178"
"44.8996","6.6490","Briançon","FR","WRI1024426"
"45.4541","6.5694","Brides-les-Bains","FR","WRI1025792"
"48.0938","-4.0204","Briec","FR","WRI1025439"
"43.3993","6.0766","Brignoles","FR","WRI1024742"
"43.9210","5.9250","Brillanne I & II","FR","WRI1026693"
"47.4394","-0.1438","Brion","FR","WRI1025681"
"49.7429","3.4004","Brissy-Hamégicourt","FR","WRI1024831"
"45.1434","1.5190","Brive-la-Gaillarde","FR","WRI1025369"
"47.4109","5.1683","Brognon","FR","WRI1025240"
"44.0179","2.7069","Broquiès","FR","WRI1025373"
"44.0062","2.6383","Brousse-le-Château","FR","WRI1025209"
"44.0521","1.6600","Bruniquel","FR","WRI1025737"
"43.7645","2.9482","Brusque","FR","WRI1024127"
"45.7924","1.6312","Bujaleuf","FR","WRI1024181"
"46.4018","2.1546","Bussière-Saint-Georges","FR","WRI1024099"
"44.2536","0.3014","Buzet-sur-Baïse","FR","WRI1025195"
"43.1411","-0.4466","Buzy","FR","WRI1024558"
"44.1790","-0.9360","Béconnais","FR","WKS0065301"
"43.6127","3.1664","Bédarieux","FR","WRI1024687"
"43.1526","0.0292","Bénac","FR","WRI1025386"
"49.2925","4.3637","Bétheniville","FR","WRI1024885"
"43.3476","3.2308","Béziers","FR","WRI1024077"
"44.0960","4.7240","CADEROUSSE","FR","WRI1002702"
"49.4160","6.2169","CATTENOM","FR","WRI1002703"
"45.1510","2.0100","CHASTANG","FR","WRI1002704"
"45.3846","6.0021","CHEYLAS","FR","WRI1002705"
"47.2254","0.1656","CHINON","FR","WRI1002706"
"50.0900","4.7894","CHOOZ","FR","WRI1002707"
"46.4563","0.6548","CIVAUX","FR","WRI1002708"
"45.4820","6.5350","COCHE","FR","WRI1002709"
"45.2150","6.7120","COMBE D'AVRIEUX","FR","WRI1002710"
"43.4072","4.8676","COMBIGOLFE","FR","WRI1002711"
"47.2754","-1.8767","CORDEMAIS","FR","WRI1002712"
"47.2756","-1.8779","CORDEMAIS 4","FR","WRI1002713"
"44.6960","2.5850","COUESQUE","FR","WRI1002714"
"44.6325","4.7546","CRUAS","FR","WRI1002716"
"44.4476","6.0616","CURBANS","FR","WRI1002717"
"43.4270","6.2324","Cabasse","FR","WRI1024219"
"43.3763","2.4714","Cabrespine","FR","WRI1025678"
"43.3763","2.4714","Cabrespine","FR","WRI1024449"
"43.9870","2.1280","Cagnac-les-Mines","FR","WKS0070579"
"43.7921","4.3955","Caissargues","FR","WRI1025458"
"49.8105","2.6453","Caix","FR","WRI1024339"
"44.4939","1.8384","Cajarc","FR","WRI1024649"
"50.9501","1.8759","Calais","FR","WRI1025746"
"42.7480","2.7564","Calce","FR","WRI1024025"
"42.4783","8.8041","Calenzana","FR","WRI1024843"
"42.4783","8.8041","Calenzana","FR","WRI1025180"
"49.8242","1.5219","Callengeville","FR","WRI1023994"
"43.6129","6.7570","Callian","FR","WRI1024747"
"43.2844","1.6265","Calmont","FR","WRI1024189"
"43.8188","2.8850","Camarès","FR","WRI1025683"
"49.0869","-1.3806","Cambernon","FR","WRI1024590"
"43.6536","2.8782","Cambon-et-Salvergues","FR","WRI1023976"
"50.1250","3.2670","Cambrai LFYG 1","FR","WKS0069160"
"42.9617","0.2164","Campan","FR","WRI1024554"
"47.4160","-1.9670","Campbon","FR","WRI1024269"
"49.3183","0.5617","Campigny","FR","WRI1024504"
"43.6889","3.1118","Camplong","FR","WRI1025134"
"47.9624","-2.2778","Campénéac","FR","WRI1024298"
"43.1650","6.4770","Canadel","FR","WKS0069161"
"44.5473","0.6280","Cancon","FR","WRI1025571"
"50.0992","2.2811","Candas","FR","WRI1024541"
"43.2264","2.8311","Canet","FR","WRI1024381"
"43.5528","7.0029","Cannes","FR","WRI1025579"
"44.0150","2.1350","Cap Découverte","FR","WKS0070593"
"44.0150","2.1350","Cap Découverte 4","FR","WKS0070511"
"44.5849","2.0660","Capdenac","FR","WRI1024889"
"16.0551","-61.6119","Capesterre-Belle-Eau","FR","WRI1025555"
"15.9202","-61.2297","Capesterre-de-Marie-Galante","FR","WRI1025261"
"43.2094","2.3438","Carcassonne","FR","WRI1024940"
"43.8718","-0.8189","Carcen-Ponson","FR","WRI1024663"
"41.7322","9.0412","Cargiaca","FR","WRI1025059"
"44.0234","2.1310","Carmaux","FR","WKS0069086"
"44.0592","5.0613","Carpentras","FR","WRI1025158"
"43.7849","7.1841","Carros","FR","WRI1025296"
"48.1489","-4.1185","Cast","FR","WRI1024507"
"43.6735","2.9543","Castanet-le-Haut","FR","WRI1024157"
"44.3116","0.0844","Casteljaloux","FR","WRI1024934"
"43.8450","6.4904","Castellane","FR","WRI1025540"
"44.5050","2.8740","Castelnau-Lassouts","FR","WRI1026710"
"44.1659","2.9008","Castelnau-Pégayrols","FR","WRI1023973"
"43.7942","1.3621","Castelnau-d'Estrétefonds","FR","WRI1024165"
"43.6378","3.9124","Castelnau-le-Lez","FR","WRI1025467"
"43.3231","1.9603","Castelnaudary","FR","WRI1025170"
"43.0546","-0.3726","Castet","FR","WRI1025400"
"43.8743","-1.1450","Castets","FR","WRI1023989"
"42.5260","9.1193","Castifao","FR","WRI1025129"
"43.8780","6.5380","Castillon","FR","WRI1026731"
"43.1371","0.8510","Castillon-de-Saint-Martory","FR","WRI1025312"
"42.9166","1.0552","Castillon-en-Couserans","FR","WRI1024172"
"42.3800","9.1340","Castirla","FR","WRI1026723"
"43.6156","2.2382","Castres","FR","WRI1025091"
"43.6156","2.2382","Castres","FR","WRI1025530"
"43.3880","2.3031","Caudebronde","FR","WRI1025009"
"44.5390","-0.9790","Caudos 3","FR","WKS0069125"
"49.7864","1.8994","Caulières","FR","WRI1024094"
"48.2173","-3.0396","Caurel","FR","WRI1024985"
"44.1570","1.5439","Caussade","FR","WRI1025148"
"44.1570","1.5439","Caussade","FR","WRI1025229"
"43.7932","3.6295","Causse-de-la-Selle","FR","WRI1025108"
"43.8506","5.0356","Cavaillon","FR","WRI1024636"
"5.0311","-52.5194","Cayenne","FR","WRI1025138"
"46.2404","-0.2180","Celles-sur-Belle","FR","WRI1024570"
"44.8544","-0.5215","Cenon","FR","WRI1024983"
"48.3086","5.0777","Cerisières","FR","WRI1024714"
"47.7948","7.1793","Cernay","FR","WRI1024825"
"48.8462","4.3626","Cernon","FR","WRI1023977"
"44.7242","-0.8150","Cestas","FR","WRI1023933"
"46.8989","4.7747","Chagny","FR","WRI1025635"
"46.4259","1.2916","Chaillac","FR","WRI1024935"
"46.8356","-1.8397","Challans","FR","WRI1025624"
"46.6160","3.8600","Chalmoux","FR","WKS0065705"
"46.1610","2.5411","Chambonchard","FR","WRI1024257"
"46.1610","2.5411","Chambonchard","FR","WRI1025711"
"45.5837","5.9088","Chambéry","FR","WRI1025546"
"45.5837","5.9088","Chambéry","FR","WRI1024455"
"46.3739","-1.1337","Champagné-les-Marais","FR","WRI1025626"
"46.4799","-0.3827","Champdeniers-Saint-Denis","FR","WRI1024623"
"48.6299","4.0391","Champfleury","FR","WRI1023955"
"49.8320","4.2979","Champlin","FR","WRI1023980"
"46.2801","1.8891","Champsanglard","FR","WRI1024810"
"47.6700","-0.6537","Champteussé-sur-Baconne","FR","WRI1025309"
"48.3561","-0.5127","Champéon","FR","WRI1024948"
"47.1413","0.9398","Chanceaux-près-Loches","FR","WRI1025765"
"48.1077","-0.7997","Changé","FR","WRI1024616"
"46.6691","-1.0443","Chantonnay","FR","WRI1025537"
"48.4126","-0.5606","Chantrigné","FR","WRI1024591"
"48.4344","4.0424","Chapelle-Vallon","FR","WRI1024001"
"43.7211","5.2453","Charleval","FR","WRI1024803"
"48.9872","3.2921","Charly-sur-Marne","FR","WRI1024028"
"48.3849","6.3186","Charmes","FR","WRI1025440"
"48.2232","2.1458","Charmont-en-Beauce","FR","WRI1023975"
"48.4155","4.1812","Charmont-sous-Barbuise","FR","WRI1024002"
"43.2951","-0.8970","Charritte-de-Bas","FR","WRI1024569"
"46.1399","0.4155","Charroux","FR","WRI1025507"
"48.4943","2.7131","Chartrettes","FR","WRI1025111"
"45.8244","0.4415","Chasseneuil-sur-Bonnieure","FR","WRI1025763"
"44.5707","3.4925","Chastel-Nouvel","FR","WRI1024277"
"45.0113","5.0967","Chatuzange-le-Goubet","FR","WRI1025022"
"45.0113","5.0967","Chatuzange-le-Goubet","FR","WRI1025764"
"46.8283","-1.2713","Chauché","FR","WRI1025686"
"43.8480","6.5440","Chaudanne","FR","WRI1026685"
"44.6418","3.7513","Chaudeyrac","FR","WRI1025376"
"48.0976","5.1399","Chaumont","FR","WRI1024993"
"45.8790","5.8110","Chautagne","FR","WRI1026743"
"47.1586","-2.0118","Chauvé","FR","WRI1024270"
"50.3818","2.4878","Chelers","FR","WRI1024087"
"47.2130","-0.7242","Chemillé-Melay","FR","WRI1025398"
"48.4149","5.5678","Chermisey","FR","WRI1024734"
"48.1346","4.4899","Chervey","FR","WRI1024186"
"44.5120","5.7330","Chevalet","FR","WKS0070455"
"46.3327","6.6413","Chevenoz","FR","WRI1025347"
"49.1052","-0.2198","Chicheboville","FR","WRI1024241"
"47.0458","-0.8771","Cholet","FR","WRI1025462"
"43.5410","5.8410","Château Solar III","FR","WKS0065727"
"44.0586","5.9996","Château-Arnoux-Saint-Auban","FR","WKS0069124"
"47.0563","3.9403","Château-Chinon (Campagne)","FR","WRI1024815"
"46.5743","-1.2548","Château-Guibert","FR","WRI1025410"
"49.5342","4.2472","Château-Porcien","FR","WRI1024489"
"48.2033","-4.0733","Châteaulin","FR","WRI1024508"
"43.9020","4.8660","Châteaurenard","FR","WKS0069069"
"43.8819","4.8399","Châteaurenard","FR","WRI1025529"
"46.1002","3.7168","Châtel-Montagne","FR","WRI1024630"
"46.8153","0.5526","Châtellerault","FR","WRI1025194"
"46.8153","0.5526","Châtellerault","FR","WRI1025642"
"46.0068","1.6256","Châtelus-le-Marcheix","FR","WRI1024473"
"48.4929","3.8369","Châtres","FR","WRI1024753"
"50.0636","1.6426","Chépy","FR","WRI1024974"
